id,card_name,characters,card_number,spell_type,race,card_text,illustrator_id,deck_name,fc2wiki_link
0400,『②《スカーレット警察、出動！！》レミリア・スカーレット』,レミリア・スカーレット,②,回避スペル,悪魔,"条件：⑩以上の攻撃を受ける。
効果：相手の自機エリアを１ヶ所選択し、相手の自機札を選択したエリアに配置する。",01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A1%E3%80%8A%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%88%E8%AD%A6%E5%AF%9F%E3%80%81%E5%87%BA%E5%8B%95%EF%BC%81%EF%BC%81%E3%80%8B%E3%83%AC%E3%83%9F%E3%83%AA%E3%82%A2%E3%83%BB%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%88%E3%80%8F
0401,『③《想いは伝えたら壊れちゃう》アリス･マーガトロイド』,アリス･マーガトロイド,③,攻撃スペル,魔術師,"代償：この札を捨て札に送る。
効果：自分捨て札から⑨以下の人形札、または⑨以下のスペルなし札を1枚選択し、この札が配置されていた守護エリアに表向きで配置する。
　　　その後、効果で配置した札を攻撃態勢にする。入れ替えた札に攻撃スペルがあればスペルを発動することができる。",01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A2%E3%80%8A%E6%83%B3%E3%81%84%E3%81%AF%E4%BC%9D%E3%81%88%E3%81%9F%E3%82%89%E5%A3%8A%E3%82%8C%E3%81%A1%E3%82%83%E3%81%86%E3%80%8B%E3%82%A2%E3%83%AA%E3%82%B9%EF%BD%A5%E3%83%9E%E3%83%BC%E3%82%AC%E3%83%88%E3%83%AD%E3%82%A4%E3%83%89%E3%80%8F
0402,『④《受け止めて死んで！》霊夢＆魔理沙＆萃香』,"霊夢, 魔理沙, 萃香",④,攻撃スペル,人間,"条件：相手の裏向き守護札が2枚以上存在する。
代償：この札を捨て札に送る。
効果：相手の裏向き守護札2枚表向きにする。
　　　表向きにする札は相手が選択する。
　　　その後、攻撃を行わず守護フェーズに移行する。",01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A3%E3%80%8A%E5%8F%97%E3%81%91%E6%AD%A2%E3%82%81%E3%81%A6%E6%AD%BB%E3%82%93%E3%81%A7%EF%BC%81%E3%80%8B%E9%9C%8A%E5%A4%A2%EF%BC%86%E9%AD%94%E7%90%86%E6%B2%99%EF%BC%86%E8%90%83%E9%A6%99%E3%80%8F
0403,『⑤《だから座薬って言うな！》鈴仙・優曇華院・イナバ』,鈴仙・優曇華院・イナバ,⑤,特殊能力,玉兎,"効果：自分の⑪以下スペルなし札を攻撃態勢にした場合、この札を手札から公開することができる。公開後、手札に戻す。
　　　この札を公開した場合、ターン終了時まで攻撃態勢にした札の数値を①上昇させる。
　　　この札の効果で⑩になった札は、このターン弾幕攻撃を行うことができる。",01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A4%E3%80%8A%E3%81%A0%E3%81%8B%E3%82%89%E5%BA%A7%E8%96%AC%E3%81%A3%E3%81%A6%E8%A8%80%E3%81%86%E3%81%AA%EF%BC%81%E3%80%8B%E9%88%B4%E4%BB%99%E3%83%BB%E5%84%AA%E6%9B%87%E8%8F%AF%E9%99%A2%E3%83%BB%E3%82%A4%E3%83%8A%E3%83%90%E3%80%8F
0404,『⑥《ケツアンカーぶっこんでくぞー！》村紗水蜜』,村紗水蜜,⑥,特殊能力,幽霊,"状態：自分守護エリアに裏向きで存在。
効果：相手札の効果・代償でこの札が表向きになった場合、または確認のため表向きになった場合、相手の手札を1枚捨て札に送ることができる。
送る札は相手が選択する。",01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A5%E3%80%8A%E3%82%B1%E3%83%84%E3%82%A2%E3%83%B3%E3%82%AB%E3%83%BC%E3%81%B6%E3%81%A3%E3%81%93%E3%82%93%E3%81%A7%E3%81%8F%E3%81%9E%E3%83%BC%EF%BC%81%E3%80%8B%E6%9D%91%E7%B4%97%E6%B0%B4%E8%9C%9C%E3%80%8F
0405,『⑦《ご指名ありがとうございまーす》伊吹萃香』,伊吹萃香,⑦,回避スペル,鬼,"条件：自分手札が2枚以上。
　　　この札が守護札。
効果：この札を手札に加えてから自分の手札をランダムに1枚選択し、この札が存在したエリアに表向きで配置する。
　　　選択した札が⑦鬼札の場合、次の自分ターン終了時まで選択した札は弾幕攻撃を行える⑫札として扱う。
　　　その後、選択した札を裏向きで攻撃を受けた扱いで回避判定に移行する。",01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A6%E3%80%8A%E3%81%94%E6%8C%87%E5%90%8D%E3%81%82%E3%82%8A%E3%81%8C%E3%81%A8%E3%81%86%E3%81%94%E3%81%96%E3%81%84%E3%81%BE%E3%83%BC%E3%81%99%E3%80%8B%E4%BC%8A%E5%90%B9%E8%90%83%E9%A6%99%E3%80%8F
0406,『⑧《厳格な作法なんていらないわ》博麗霊夢』,博麗霊夢,⑧,攻撃スペル,巫女,"条件：自分の捨て札に7種類以上の種族が存在する。
効果：相手の自機エリアを１ヶ所選択し、相手の自機札を選択したエリアに配置する。",01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A7%E3%80%8A%E5%8E%B3%E6%A0%BC%E3%81%AA%E4%BD%9C%E6%B3%95%E3%81%AA%E3%82%93%E3%81%A6%E3%81%84%E3%82%89%E3%81%AA%E3%81%84%E3%82%8F%E3%80%8B%E5%8D%9A%E9%BA%97%E9%9C%8A%E5%A4%A2%E3%80%8F
0407,『⑨《ゆっくり冷えて、あたまたっていってね！》チルノ』,チルノ,⑨,スペルなし,妖精,,01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A8%E3%80%8A%E3%82%86%E3%81%A3%E3%81%8F%E3%82%8A%E5%86%B7%E3%81%88%E3%81%A6%E3%80%81%E3%81%82%E3%81%9F%E3%81%BE%E3%81%9F%E3%81%A3%E3%81%A6%E3%81%84%E3%81%A3%E3%81%A6%E3%81%AD%EF%BC%81%E3%80%8B%E3%83%81%E3%83%AB%E3%83%8E%E3%80%8F
0408,『⑩《夢に見た憧れへ》射命丸文』,射命丸文,⑩,スペルなし,天狗,,01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A9%E3%80%8A%E5%A4%A2%E3%81%AB%E8%A6%8B%E3%81%9F%E6%86%A7%E3%82%8C%E3%81%B8%E3%80%8B%E5%B0%84%E5%91%BD%E4%B8%B8%E6%96%87%E3%80%8F
0409,『⑪《きゅうり味のビ～ルいかがっすか～？》河城にとり』,河城にとり,⑪,攻撃スペル,科学者,"条件：相手の手札が3枚以上。
代償：相手札を撃破できない。
効果：守護フェーズ開始時、相手の表向き守護札の合計数値が⑪以下の場合、相手の表向き守護札と同じ枚数相手手札を捨て札に送る。
　　　送る札は相手が選択する。",01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AA%E3%80%8A%E3%81%8D%E3%82%85%E3%81%86%E3%82%8A%E5%91%B3%E3%81%AE%E3%83%93%EF%BD%9E%E3%83%AB%E3%81%84%E3%81%8B%E3%81%8C%E3%81%A3%E3%81%99%E3%81%8B%EF%BD%9E%EF%BC%9F%E3%80%8B%E6%B2%B3%E5%9F%8E%E3%81%AB%E3%81%A8%E3%82%8A%E3%80%8F
0410,『⑫《一名様ご案内でーす！》火焔猫燐』,火焔猫燐,⑫,攻撃スペル,妖獣,"代償：この札を捨て札に送る。
効果：相手守護札を1枚捨て札に送る。
　　　捨て札に送る札は相手が選択する。
　　　⑧以下の札を捨て札に送った場合、相手守護札を全て表向きにする。
　　　その後、守護フェーズに移行する。",01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AB%E3%80%8A%E4%B8%80%E5%90%8D%E6%A7%98%E3%81%94%E6%A1%88%E5%86%85%E3%81%A7%E3%83%BC%E3%81%99%EF%BC%81%E3%80%8B%E7%81%AB%E7%84%94%E7%8C%AB%E7%87%90%E3%80%8F
0411,『⑨《さんすう教室はじまるよー》 チルノ』,チルノ,⑨,スペルなし,妖精,"【表記に関しての特別ルール】
この札は数値のフォントが別の札と異なり、カード効果を表す文字がありません。
ルール上この札は「妖精・スペルなし・⑨札」として扱います。",01,Respect for IOSYS,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A8%E3%80%8A%E3%81%95%E3%82%93%E3%81%99%E3%81%86%E6%95%99%E5%AE%A4%E3%81%AF%E3%81%98%E3%81%BE%E3%82%8B%E3%82%88%E3%83%BC%E3%80%8B%20%E3%83%81%E3%83%AB%E3%83%8E%E3%80%8F
0412,『①《望んで大忙しの式神》八雲藍』,八雲藍,①,攻撃スペル,妖獣,"代償；相手自機札を攻撃できない。
効果：相手守護エリアの表向き札1枚選択し、相手手札に戻す。この札が自機札の場合、代償を無視する。",01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A0%E3%80%8A%E6%9C%9B%E3%82%93%E3%81%A7%E5%A4%A7%E5%BF%99%E3%81%97%E3%81%AE%E5%BC%8F%E7%A5%9E%E3%80%8B%E5%85%AB%E9%9B%B2%E8%97%8D%E3%80%8F
0413,『②《穢れた有機物の怪物》天火人ちやり』,天火人ちやり,②,回避スペル,鬼,効果：回避判定後に自分の守護エリアに空きがあれば、手札の鬼札か妖獣札を1枚選択し、空き守護エリアに表向きで配置できる。,01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A1%E3%80%8A%E7%A9%A2%E3%82%8C%E3%81%9F%E6%9C%89%E6%A9%9F%E7%89%A9%E3%81%AE%E6%80%AA%E7%89%A9%E3%80%8B%E5%A4%A9%E7%81%AB%E4%BA%BA%E3%81%A1%E3%82%84%E3%82%8A%E3%80%8F
0414,『③《森閑のケルベロス》三頭慧ノ子』,三頭慧ノ子,③,回避スペル,妖獣,"条件；ゲーム中に自分の自機札が別の札と入れ替えられている。
効果；回避判定後、相手の守護エリアに表向きで存在する札を1枚選択し、捨て札に送る。",01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A2%E3%80%8A%E6%A3%AE%E9%96%91%E3%81%AE%E3%82%B1%E3%83%AB%E3%83%99%E3%83%AD%E3%82%B9%E3%80%8B%E4%B8%89%E9%A0%AD%E6%85%A7%E3%83%8E%E5%AD%90%E3%80%8F
0415,『④《小さな聖域の大聖》孫美天』,孫美天,④,特殊能力,妖獣,"状態；捨て札に存在する。
条件；自分自機札が妖獣札が鬼札。
効果；この効果は１ターンに１度発動できる。相手ターンの守護フェーズ開始時、相手の表向き守護札を1枚選択し、捨て札に送ることができる。
この効果を使用した場合、相手は効果で選択された札以外の相手捨て札を1枚選択して手札に加えることができる。",01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A3%E3%80%8A%E5%B0%8F%E3%81%95%E3%81%AA%E8%81%96%E5%9F%9F%E3%81%AE%E5%A4%A7%E8%81%96%E3%80%8B%E5%AD%AB%E7%BE%8E%E5%A4%A9%E3%80%8F
0416,『⑤《幻想郷に堕ちた鬼》伊吹萃香』,伊吹萃香,⑤,攻撃スペル,鬼,"条件；自分自機札が鬼札が妖獣札。
効果；この札の数値に相手手札の枚数と同じ数値を加算する。（合計が⑬以上の場合、⑫になる。）",01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A4%E3%80%8A%E5%B9%BB%E6%83%B3%E9%83%B7%E3%81%AB%E5%A0%95%E3%81%A1%E3%81%9F%E9%AC%BC%E3%80%8B%E4%BC%8A%E5%90%B9%E8%90%83%E9%A6%99%E3%80%8F
0417,『⑥《進撃の勁牙組組長》驪駒早鬼』,驪駒早鬼,⑥,攻撃スペル,妖獣,"条件；ゲーム中に自分の自機札が別の札と入れ替えられている。
効果；相手の表向き守護札を1枚選択し、捨て札に送る。
　　　その後、この札を手札に加えて攻撃を行わず守護フェーズに移行する。",01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A5%E3%80%8A%E9%80%B2%E6%92%83%E3%81%AE%E5%8B%81%E7%89%99%E7%B5%84%E7%B5%84%E9%95%B7%E3%80%8B%E9%A9%AA%E9%A7%92%E6%97%A9%E9%AC%BC%E3%80%8F
0418,『⑦《本命の剛欲同盟長》饕餮尤魔』,饕餮尤魔,⑦,攻撃スペル,妖獣,"代償；自分自機札を捨て札に送る。
効果；自分手札から④以下の札を1枚選択し、自機エリアに表向きで配置する。以降、自機エリアに配置した札を自機札として扱う。新たに自機にした札が妖獣札の場合、相手の裏向き守護札を1枚選択し、表向きにすることができる。",01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A6%E3%80%8A%E6%9C%AC%E5%91%BD%E3%81%AE%E5%89%9B%E6%AC%B2%E5%90%8C%E7%9B%9F%E9%95%B7%E3%80%8B%E9%A5%95%E9%A4%AE%E5%B0%A4%E9%AD%94%E3%80%8F
0419,『⑧《破竹の鬼傑組組長》吉弔八千慧』,吉弔八千慧,⑧,攻撃スペル,妖獣,"代償：自分の手札にある④以下の妖獣札を相手に公開する。公開後、手札に戻す。
効果：次の相手ターンに相手は弾幕攻撃を行えない。",01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A7%E3%80%8A%E7%A0%B4%E7%AB%B9%E3%81%AE%E9%AC%BC%E5%82%91%E7%B5%84%E7%B5%84%E9%95%B7%E3%80%8B%E5%90%89%E5%BC%94%E5%85%AB%E5%8D%83%E6%85%A7%E3%80%8F
0420,『⑨《寂滅為樂の王》日白残無』,日白残無,⑨,特殊能力,鬼,"条件：自分の自機札が鬼札が妖獣札。
効果：自分ターン開始時に守護エリアに表向きで存在するこの札と自分自機札を入れ替えることができる。
　　　自分ターン終了時にこの札が自機札の場合、自分手札の鬼・妖獣札とこの札を入れ替えことができる。
　　　この札の効果で自機エリアに配置した札を自機札として扱う。",01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A8%E3%80%8A%E5%AF%82%E6%BB%85%E7%82%BA%E6%A8%82%E3%81%AE%E7%8E%8B%E3%80%8B%E6%97%A5%E7%99%BD%E6%AE%8B%E7%84%A1%E3%80%8F
0421,『⑩《屈指のトレジャーマウス》ナズーリン』,ナズーリン,⑩,回避スペル,妖獣,"代償：自分の手札にある⑦か⑧の妖獣札を1枚選択し、相手に公開する。
　　　公開後、手札に戻す。
効果：自分の捨て札から⑨以下妖獣札を１枚選択し、手札に加える。
　　　この札を攻撃した相手札は回避判定後捨て札に送らずに相手の手札に戻す。",01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A9%E3%80%8A%E5%B1%88%E6%8C%87%E3%81%AE%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%83%9E%E3%82%A6%E3%82%B9%E3%80%8B%E3%83%8A%E3%82%BA%E3%83%BC%E3%83%AA%E3%83%B3%E3%80%8F
0422,『⑪《天真爛漫狛犬》高麗野あうん』,高麗野あうん,⑪,スペルなし,妖獣,,01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AA%E3%80%8A%E5%A4%A9%E7%9C%9F%E7%88%9B%E6%BC%AB%E7%8B%9B%E7%8A%AC%E3%80%8B%E9%AB%98%E9%BA%97%E9%87%8E%E3%81%82%E3%81%86%E3%82%93%E3%80%8F
0423,『⑫《地獄の美しきストーカー》豫母都日狭美』,豫母都日狭美,⑫,回避スペル,鬼,"条件：自分自機札が鬼札が妖獣札。
　　　相手守護札が2枚以上存在する。
　　　相手守護札の攻撃を受ける。
効果：攻撃を行っていない相手守護札を1枚選択し、捨て札に送る。
　　　回避判定後、相手はこの札を攻撃した札を空き守護エリアに裏向きで再配置して守護フェーズに移行する。",01,獣王園デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AB%E3%80%8A%E5%9C%B0%E7%8D%84%E3%81%AE%E7%BE%8E%E3%81%97%E3%81%8D%E3%82%B9%E3%83%88%E3%83%BC%E3%82%AB%E3%83%BC%E3%80%8B%E8%B1%AB%E6%AF%8D%E9%83%BD%E6%97%A5%E7%8B%AD%E7%BE%8E%E3%80%8F
0424,『①《究極探偵と助手猫》さとり＆お燐』,"さとり, お燐",①,攻撃スペル,妖怪,"代償：次の相手ターン相手は回避スペルを発動できない。
効果：相手手札をランダムに1枚選択し、表向きにして確認する。
　　　確認後、相手手札を裏向きで戻す。
　　　この札は確認した札と同じ内容（元々の数値、種族、弾幕マークの有無、スペル・特殊能力）として扱う。
　　　確認した札に攻撃スペルがあれば発動できる。
　　　（発動時に選択した札に記載された条件、代償を満たす必要はある。）",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A0%E3%80%8A%E7%A9%B6%E6%A5%B5%E6%8E%A2%E5%81%B5%E3%81%A8%E5%8A%A9%E6%89%8B%E7%8C%AB%E3%80%8B%E3%81%95%E3%81%A8%E3%82%8A%EF%BC%86%E3%81%8A%E7%87%90%E3%80%8F
0425,『②《魔界の創造主と悲しき人形》神綺＆夢子』,"神綺, 夢子",②,回避スペル,魔界,"効果：自分手札の魔界札を1枚選択し、この札と配置を入れ替える。
　　　手札からフィールドに配置した札は表向きで配置する。
　　　この札は自機札だった場合、入れ替えた札を自機札として扱う。
　　　入れ替えた札に回避スペルがあればスペルを発動できる。
　　　その後、配置した札を表向きで攻撃を受けた扱いで回避判定に移行する。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A1%E3%80%8A%E9%AD%94%E7%95%8C%E3%81%AE%E5%89%B5%E9%80%A0%E4%B8%BB%E3%81%A8%E6%82%B2%E3%81%97%E3%81%8D%E4%BA%BA%E5%BD%A2%E3%80%8B%E7%A5%9E%E7%B6%BA%EF%BC%86%E5%A4%A2%E5%AD%90%E3%80%8F
0426,『③《月の都の偉い人逹》綿月姉妹＆サグメ』,"綿月姉妹, サグメ",③,回避スペル,月の民,"代償：自分の手札にあるスペルなし玉兎札を1枚選択し、捨て札に送る。
効果：相手の手札を1枚捨て札に送る。
　　　送る札は相手が選択する。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A2%E3%80%8A%E6%9C%88%E3%81%AE%E9%83%BD%E3%81%AE%E5%81%89%E3%81%84%E4%BA%BA%E9%80%B9%E3%80%8B%E7%B6%BF%E6%9C%88%E5%A7%89%E5%A6%B9%EF%BC%86%E3%82%B5%E3%82%B0%E3%83%A1%E3%80%8F
0427,『④《悪霊とそのメイド》魅魔＆アリス』,"魅魔, アリス",④,攻撃スペル,魔界,"代償：相手の表向き札を攻撃できない。
効果：相手札を撃破した場合、相手守護札を1枚選択して捨て札に送る。
　　　その後、相手捨て札から数値が一番低い札を選択し、空き守護エリアに裏向きで配置する。
　　　配置する箇所は相手が選択する。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A3%E3%80%8A%E6%82%AA%E9%9C%8A%E3%81%A8%E3%81%9D%E3%81%AE%E3%83%A1%E3%82%A4%E3%83%89%E3%80%8B%E9%AD%85%E9%AD%94%EF%BC%86%E3%82%A2%E3%83%AA%E3%82%B9%E3%80%8F
0428,『⑤《極速！ライダー僧侶》聖白蓮』,聖白蓮,⑤,攻撃スペル,魔術師,"条件：相手捨て札が存在する。
代償：相手は相手捨て札を1枚選択し、手札に加える。
効果：この札で攻撃した相手札を数値に関係なく撃破する。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A4%E3%80%8A%E6%A5%B5%E9%80%9F%EF%BC%81%E3%83%A9%E3%82%A4%E3%83%80%E3%83%BC%E5%83%A7%E4%BE%B6%E3%80%8B%E8%81%96%E7%99%BD%E8%93%AE%E3%80%8F
0429,『⑥《鈴奈庵の店員と常連》マミゾウ＆小鈴』,"マミゾウ, 小鈴",⑥,特殊能力,妖獣,"効果：自分の妖獣札のスペル・特殊能力の代償により自分の手札を公開する場合、
　　　代わりに手札からこの札を公開することで代償を満たすことができる。
　　　自分の攻撃スペルの代償により自分の手札を公開する場合、
　　　自分捨札に存在するこの札を裏向きにすることで代償を満たすことができる。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A5%E3%80%8A%E9%88%B4%E5%A5%88%E5%BA%B5%E3%81%AE%E5%BA%97%E5%93%A1%E3%81%A8%E5%B8%B8%E9%80%A3%E3%80%8B%E3%83%9E%E3%83%9F%E3%82%BE%E3%82%A6%EF%BC%86%E5%B0%8F%E9%88%B4%E3%80%8F
0430,『⑦《天界の総領娘と竜宮の使い》天子＆衣玖』,"天子, 衣玖",⑦,回避スペル,仙人,"条件：自分捨て札が存在する。
代償：この札を①として扱う。
　　　自分捨て札を全て裏向きにする。
効果：相手ターン終了時、自分裏向き捨札を1枚選択して表向きにする。
　　　選択した札が⑨以下仙人・妖怪札のいずれかの場合、選択した札を自分の空き守護エリアに表向きで配置することができる。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A6%E3%80%8A%E5%A4%A9%E7%95%8C%E3%81%AE%E7%B7%8F%E9%A0%98%E5%A8%98%E3%81%A8%E7%AB%9C%E5%AE%AE%E3%81%AE%E4%BD%BF%E3%81%84%E3%80%8B%E5%A4%A9%E5%AD%90%EF%BC%86%E8%A1%A3%E7%8E%96%E3%80%8F
0431,『⑧《妖獣の成り上がり》寅丸星』,寅丸星,⑧,攻撃スペル,妖獣,"代償：自分手札の①か⑩の妖獣札を1枚選択し、相手に公開する。
　　　公開後、手札に戻す。
効果：相手は相手守護エリアの裏向き札を1枚選択する。
　　　相手が選択した札を表向きにする。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A7%E3%80%8A%E5%A6%96%E7%8D%A3%E3%81%AE%E6%88%90%E3%82%8A%E4%B8%8A%E3%81%8C%E3%82%8A%E3%80%8B%E5%AF%85%E4%B8%B8%E6%98%9F%E3%80%8F
0432,『⑨《地上の調査部隊》清蘭＆鈴瑚』,"清蘭, 鈴瑚",⑨,特殊能力,玉兎,"効果：自分の玉兎・月の民札が攻撃態勢・攻撃対象になった時、この札をスペルなし①札として扱う。
　　　玉兎・月の民札のスペルの代償でこの札を捨て札に送ったターンの終了時、
　　　自分捨て札にあるこの札以外の玉兎・月の民札を2枚裏向きにすることでこの札を手札に加えることができる。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A8%E3%80%8A%E5%9C%B0%E4%B8%8A%E3%81%AE%E8%AA%BF%E6%9F%BB%E9%83%A8%E9%9A%8A%E3%80%8B%E6%B8%85%E8%98%AD%EF%BC%86%E9%88%B4%E7%91%9A%E3%80%8F
0433,『⑩《上下関係が厳しい天狗社会》龍＆文＆はたて＆椛』,"龍, 文, はたて, 椛",⑩,特殊能力,天狗,"状態：自分フィールドに表向きで存在。
条件：自分捨て札に天狗札以外が存在しない。
効果：自分ターンの攻撃フェーズ開始時、自分手札の天狗札を1枚公開する。
　　　公開後、手札に戻す。
　　　天狗札を公開した場合、相手の裏向き守護札を1枚選択して公開する。
　　　公開する札は相手が選択する。
　　　公開後、選択した札を元の位置に裏向きで配置する。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A9%E3%80%8A%E4%B8%8A%E4%B8%8B%E9%96%A2%E4%BF%82%E3%81%8C%E5%8E%B3%E3%81%97%E3%81%84%E5%A4%A9%E7%8B%97%E7%A4%BE%E4%BC%9A%E3%80%8B%E9%BE%8D%EF%BC%86%E6%96%87%EF%BC%86%E3%81%AF%E3%81%9F%E3%81%A6%EF%BC%86%E6%A4%9B%E3%80%8F
0434,『⑪《白い管狐、腹黒い白狐》管牧典』,管牧典,⑪,回避スペル,妖獣,"条件：相手の捨札が2枚以上。
代償：相手の攻撃札と同じ種族の札か、元々の数値が同じ札のいずれかを手札から1枚選択して公開する。
　　　公開後手札に戻す。
効果：相手捨て札を2枚裏向きにする。
　　　裏向きにする札は相手が選択する。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AA%E3%80%8A%E7%99%BD%E3%81%84%E7%AE%A1%E7%8B%90%E3%80%81%E8%85%B9%E9%BB%92%E3%81%84%E7%99%BD%E7%8B%90%E3%80%8B%E7%AE%A1%E7%89%A7%E5%85%B8%E3%80%8F
0435,『⑫《反獄王》宮出口瑞霊』,宮出口瑞霊,⑫,スペルなし,幽霊,,01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AB%E3%80%8A%E5%8F%8D%E7%8D%84%E7%8E%8B%E3%80%8B%E5%AE%AE%E5%87%BA%E5%8F%A3%E7%91%9E%E9%9C%8A%E3%80%8F
0436,『①《秘神とバックダンサーズ》隠岐奈＆里乃＆舞』,"隠岐奈, 里乃, 舞",①,回避スペル,神,"条件：自分の自機札が神札。
代償：次の自分ターン、ターン開始から表向きで存在する守護札は攻撃態勢にできない。
効果：この札を⑫として扱う。",01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A0%E3%80%8A%E7%A7%98%E7%A5%9E%E3%81%A8%E3%83%90%E3%83%83%E3%82%AF%E3%83%80%E3%83%B3%E3%82%B5%E3%83%BC%E3%82%BA%E3%80%8B%E9%9A%A0%E5%B2%90%E5%A5%88%EF%BC%86%E9%87%8C%E4%B9%83%EF%BC%86%E8%88%9E%E3%80%8F
0437,『⑨《スキマ妖怪と式と式の式》紫＆藍＆橙』,"紫, 藍, 橙",⑨,スペルなし,妖怪,,01,混沌ヒエラルキーセット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A8%E3%80%8A%E3%82%B9%E3%82%AD%E3%83%9E%E5%A6%96%E6%80%AA%E3%81%A8%E5%BC%8F%E3%81%A8%E5%BC%8F%E3%81%AE%E5%BC%8F%E3%80%8B%E7%B4%AB%EF%BC%86%E8%97%8D%EF%BC%86%E6%A9%99%E3%80%8F
0438,『①《魔法の笠地蔵》矢田寺成美』,矢田寺成美,①,回避スペル,魔術師,"代償：自分の手札にある⑫札を相手に公開する。公開後、手札に戻す。
効果：攻撃札以外の相手守護札を1枚選択する。
　　　裏向きなら表向きにして確認する。
　　　選択した札が相手の攻撃札の数値以下だった場合、捨て札に送る。
　　　選択した札が相手の攻撃札の数値を上回っていた場合、相手の手札に加える。",01,人形裁判デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A0%E3%80%8A%E9%AD%94%E6%B3%95%E3%81%AE%E7%AC%A0%E5%9C%B0%E8%94%B5%E3%80%8B%E7%9F%A2%E7%94%B0%E5%AF%BA%E6%88%90%E7%BE%8E%E3%80%8F
